New Course ==========================================
42.177177, -83.652275, 240.30, 0.00, 0.00, 16:13:39
42.177177, -83.652275, 240.30, 0.00, 0.00, 16:13:39
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:40
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:40
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:40
42.177177, -83.652275, 240.30, 0.01, 0.02, 16:13:41
42.177177, -83.652275, 240.30, 0.01, 0.02, 16:13:41
42.177177, -83.652275, 240.30, 0.01, 0.02, 16:13:41
42.177177, -83.652275, 240.30, 0.01, 0.02, 16:13:42
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:42
42.177177, -83.652275, 240.30, 0.02, 0.03, 16:13:42
42.177177, -83.652275, 240.30, 0.02, 0.03, 16:13:43
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:43
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:43
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:44
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:44
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:44
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:45
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:45
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:45
42.177177, -83.652275, 240.30, 0.01, 0.01, 16:13:46
42.177177, -83.652275, 240.30, 0.02, 0.03, 16:13:46
42.177181, -83.652275, 240.30, 0.02, 0.03, 16:13:46
42.177181, -83.652275, 240.30, 0.02, 0.03, 16:13:47
42.177181, -83.652275, 240.30, 0.02, 0.03, 16:13:47
42.177181, -83.652275, 240.30, 0.02, 0.03, 16:13:47
42.177181, -83.652275, 240.30, 0.02, 0.03, 16:13:47
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:48
42.177181, -83.652275, 240.30, 0.00, 0.00, 16:13:48
42.177181, -83.652275, 240.30, 0.00, 0.00, 16:13:48
42.177181, -83.652275, 240.30, 0.00, 0.00, 16:13:49
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:49
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:49
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:50
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:50
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:50
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:51
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:51
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:51
42.177181, -83.652275, 240.30, 0.01, 0.01, 16:13:52
42.177181, -83.652275, 240.30, 0.04, 0.09, 16:13:52
42.177181, -83.652275, 240.30, 0.08, 0.17, 16:13:52
42.177181, -83.652275, 240.30, 0.08, 0.17, 16:13:53
42.177181, -83.652275, 240.30, 0.02, 0.03, 16:13:53
42.177181, -83.652275, 240.30, 0.11, 0.24, 16:13:53
42.177181, -83.652275, 240.30, 1.08, 2.41, 16:13:53
42.177185, -83.652275, 240.30, 1.08, 2.41, 16:13:54
42.177192, -83.652275, 240.30, 1.08, 2.41, 16:13:54
42.177196, -83.652267, 240.30, 1.74, 3.90, 16:13:54
42.177204, -83.652259, 240.30, 2.09, 4.67, 16:13:54
42.177211, -83.652259, 240.30, 2.15, 4.81, 16:13:55
42.177234, -83.652267, 240.70, 2.15, 4.81, 16:13:55
42.177265, -83.652275, 241.00, 2.15, 4.81, 16:13:55
42.177284, -83.652282, 241.10, 2.15, 4.81, 16:13:56
42.177284, -83.652290, 241.10, 3.54, 7.93, 16:13:56
42.177276, -83.652297, 241.40, 3.54, 7.93, 16:13:56
42.177280, -83.652297, 241.60, 3.54, 7.93, 16:13:57
42.177280, -83.652297, 241.60, 3.54, 7.93, 16:13:57
